기간	자치구	행정동	구분	계	0~4세	5~9세	10~14세	15~19세	20~24세	25~29세	30~34세	35~39세	40~44세	45~49세	50~54세	55~59세	60~64세	65~69세	70~74세	75~79세	80~84세	85~89세	90~94세	95~99세	100세 이상
2018	서초구	반포1동	계	32,109	1,197	1,873	1,867	1,554	1,794	2,734	2,715	3,310	3,307	3,177	2,070	1,794	1,649	1,131	843	557	299	124	75	24	15
2018	서초구	반포1동	한국인	31,761	1,182	1,860	1,863	1,550	1,767	2,675	2,649	3,276	3,286	3,142	2,040	1,770	1,640	1,129	843	555	297	124	74	24	15
2018	서초구	반포1동	외국인	348	15	13	4	4	27	59	66	34	21	35	30	24	9	2	-	2	2	-	1	-	-
2018	서초구	반포2동	계	16,761	735	1,407	1,596	1,138	787	667	669	1,305	1,897	2,022	1,126	840	770	570	567	326	174	79	43	23	20
2018	서초구	반포2동	한국인	16,594	723	1,387	1,582	1,135	786	664	654	1,277	1,868	1,999	1,116	834	769	569	566	326	174	79	43	23	20
2018	서초구	반포2동	외국인	167	12	20	14	3	1	3	15	28	29	23	10	6	1	1	1	-	-	-	-	-	-
2018	서초구	반포3동	계	20,434	759	1,148	1,406	1,444	1,224	1,005	1,092	1,577	2,034	2,391	1,620	1,267	1,122	772	596	483	259	138	65	17	15
2018	서초구	반포3동	한국인	20,380	757	1,145	1,406	1,443	1,221	1,001	1,082	1,568	2,028	2,386	1,619	1,262	1,120	770	595	483	259	138	65	17	15
2018	서초구	반포3동	외국인	54	2	3	-	1	3	4	10	9	6	5	1	5	2	2	1	-	-	-	-	-	-
2018	서초구	반포4동	계	20,600	882	1,059	1,170	1,190	1,228	1,289	1,357	1,850	1,785	2,049	1,541	1,356	1,297	957	698	418	248	143	61	15	7
2018	서초구	반포4동	한국인	20,040	847	997	1,119	1,170	1,220	1,268	1,317	1,773	1,688	1,976	1,493	1,344	1,290	952	695	417	248	143	61	15	7
2018	서초구	반포4동	외국인	560	35	62	51	20	8	21	40	77	97	73	48	12	7	5	3	1	-	-	-	-	-
2018	서초구	방배본동	계	21,746	595	1,068	1,389	1,596	1,379	1,346	1,189	1,546	1,836	2,426	1,858	1,504	1,213	894	706	521	414	166	74	20	6
2018	서초구	방배본동	한국인	21,549	589	1,058	1,370	1,586	1,373	1,329	1,169	1,527	1,801	2,407	1,839	1,498	1,208	892	703	521	413	166	74	20	6
2018	서초구	방배본동	외국인	197	6	10	19	10	6	17	20	19	35	19	19	6	5	2	3	-	1	-	-	-	-
2018	서초구	방배1동	계	17,683	648	609	569	879	1,147	1,505	1,606	1,665	1,415	1,495	1,240	1,244	1,087	904	698	502	273	112	57	18	10
2018	서초구	방배1동	한국인	17,576	647	608	569	878	1,140	1,486	1,584	1,652	1,407	1,486	1,227	1,237	1,085	902	698	502	272	112	56	18	10
2018	서초구	방배1동	외국인	107	1	1	-	1	7	19	22	13	8	9	13	7	2	2	-	-	1	-	1	-	-
2018	서초구	방배2동	계	22,491	710	729	833	1,082	1,462	1,875	1,792	1,774	1,627	1,818	1,741	1,871	1,744	1,170	995	667	333	162	67	28	11
2018	서초구	방배2동	한국인	22,340	708	726	833	1,080	1,459	1,864	1,764	1,755	1,610	1,800	1,723	1,849	1,739	1,169	993	667	333	162	67	28	11
2018	서초구	방배2동	외국인	151	2	3	-	2	3	11	28	19	17	18	18	22	5	1	2	-	-	-	-	-	-
2018	서초구	방배3동	계	22,268	634	764	866	1,320	1,468	1,663	1,565	1,529	1,537	1,947	1,813	1,935	1,815	1,246	933	612	335	163	92	27	4
2018	서초구	방배3동	한국인	22,137	634	763	862	1,318	1,461	1,645	1,545	1,517	1,523	1,936	1,794	1,924	1,808	1,243	932	612	335	163	91	27	4
2018	서초구	방배3동	외국인	131	-	1	4	2	7	18	20	12	14	11	19	11	7	3	1	-	-	-	1	-	-
2018	서초구	방배4동	계	24,442	833	989	1,319	1,556	1,564	1,730	1,779	2,053	2,056	2,520	1,891	1,657	1,331	995	905	665	352	165	52	20	10
2018	서초구	방배4동	한국인	24,107	815	960	1,282	1,542	1,560	1,711	1,756	2,012	1,998	2,484	1,864	1,641	1,326	989	905	664	351	165	52	20	10
2018	서초구	방배4동	외국인	335	18	29	37	14	4	19	23	41	58	36	27	16	5	6	-	1	1	-	-	-	-
2018	서초구	양재1동	계	46,713	2,015	3,195	2,205	1,952	2,604	3,167	3,426	4,606	4,151	3,859	3,168	3,333	3,062	2,181	1,651	1,016	595	335	149	36	7
2018	서초구	양재1동	한국인	46,332	2,006	3,188	2,200	1,949	2,587	3,136	3,364	4,548	4,108	3,819	3,122	3,292	3,049	2,179	1,649	1,016	593	335	149	36	7
2018	서초구	양재1동	외국인	381	9	7	5	3	17	31	62	58	43	40	46	41	13	2	2	-	2	-	-	-	-
2018	서초구	양재2동	계	24,032	917	902	837	943	1,399	2,248	2,506	2,584	1,940	2,162	1,753	1,751	1,457	977	738	486	238	116	53	18	7
2018	서초구	양재2동	한국인	23,757	908	891	831	941	1,371	2,207	2,462	2,551	1,918	2,141	1,730	1,730	1,450	973	736	486	237	116	53	18	7
2018	서초구	양재2동	외국인	275	9	11	6	2	28	41	44	33	22	21	23	21	7	4	2	-	1	-	-	-	-
2018	서초구	내곡동	계	18,688	1,168	1,277	640	614	954	1,106	1,207	2,074	1,599	1,321	1,129	1,396	1,373	965	797	532	303	157	53	14	9
2018	서초구	내곡동	한국인	18,616	1,167	1,277	640	614	950	1,098	1,191	2,058	1,596	1,316	1,123	1,388	1,369	964	797	532	303	157	53	14	9
2018	서초구	내곡동	외국인	72	1	-	-	-	4	8	16	16	3	5	6	8	4	1	-	-	-	-	-	-	-
2018	강남구	소계	계	547,453	16,532	22,889	27,476	33,643	35,734	42,140	41,547	47,747	45,946	54,344	42,844	36,872	32,654	23,679	18,636	12,153	6,872	3,507	1,513	480	245
2018	강남구	소계	한국인	542,364	16,438	22,804	27,415	33,550	35,266	41,202	40,578	47,113	45,504	53,967	42,518	36,560	32,492	23,611	18,600	12,141	6,865	3,504	1,512	480	244
2018	강남구	소계	외국인	5,089	94	85	61	93	468	938	969	634	442	377	326	312	162	68	36	12	7	3	1	-	1
2018	강남구	신사동	계	17,813	478	654	849	975	1,143	1,389	1,353	1,446	1,492	1,797	1,302	1,120	984	837	794	595	366	154	64	14	7
2018	강남구	신사동	한국인	17,564	473	652	845	972	1,117	1,337	1,305	1,413	1,466	1,779	1,292	1,111	980	832	792	594	366	153	64	14	7
2018	강남구	신사동	외국인	249	5	2	4	3	26	52	48	33	26	18	10	9	4	5	2	1	-	1	-	-	-
2018	강남구	논현1동	계	24,061	483	386	420	641	1,574	3,282	3,279	3,084	2,053	1,850	1,446	1,485	1,347	946	752	523	286	135	54	18	17
2018	강남구	논현1동	한국인	23,460	473	376	415	625	1,507	3,163	3,152	3,017	2,011	1,803	1,407	1,456	1,330	944	751	521	285	135	54	18	17
2018	강남구	논현1동	외국인	601	10	10	5	16	67	119	127	67	42	47	39	29	17	2	1	2	1	-	-	-	-
2018	강남구	논현2동	계	22,304	713	627	598	833	1,336	2,248	2,433	2,574	1,907	1,959	1,468	1,405	1,290	987	851	543	282	152	56	22	20
2018	강남구	논현2동	한국인	22,007	711	626	595	824	1,303	2,201	2,379	2,539	1,874	1,939	1,446	1,384	1,279	982	850	543	282	152	56	22	20
2018	강남구	논현2동	외국인	297	2	1	3	9	33	47	54	35	33	20	22	21	11	5	1	-	-	-	-	-	-
2018	강남구	삼성1동	계	15,252	532	538	634	892	1,062	1,155	1,130	1,269	1,169	1,400	1,248	1,181	1,028	720	581	388	163	95	48	15	4
2018	강남구	삼성1동	한국인	14,899	511	517	628	886	1,047	1,119	1,070	1,218	1,131	1,373	1,226	1,155	1,014	716	575	388	163	95	48	15	4
2018	강남구	삼성1동	외국인	353	21	21	6	6	15	36	60	51	38	27	22	26	14	4	6	-	-	-	-	-	-
2018	강남구	삼성2동	계	30,492	1,139	1,493	1,788	1,685	1,796	2,208	2,493	3,179	3,139	3,291	2,209	1,583	1,344	1,069	903	643	307	140	51	22	10
2018	강남구	삼성2동	한국인	30,252	1,134	1,488	1,784	1,682	1,783	2,178	2,447	3,149	3,104	3,272	2,183	1,570	1,338	1,066	901	643	307	140	51	22	10
2018	강남구	삼성2동	외국인	240	5	5	4	3	13	30	46	30	35	19	26	13	6	3	2	-	-	-	-	-	-
2018	강남구	대치1동	계	25,590	524	1,505	2,834	2,848	1,704	1,032	668	1,223	2,540	3,750	2,316	1,417	1,030	853	607	372	216	90	37	10	14
2018	강남구	대치1동	한국인	25,526	521	1,505	2,832	2,847	1,704	1,028	661	1,210	2,532	3,741	2,313	1,414	1,026	848	606	372	216	90	36	10	14
2018	강남구	대치1동	외국인	64	3	-	2	1	-	4	7	13	8	9	3	3	4	5	1	-	-	-	1	-	-
2018	강남구	대치4동	계	21,265	373	486	910	1,864	1,671	1,948	1,842	1,882	1,777	2,596	1,896	1,295	869	620	574	370	172	84	19	8	9
2018	강남구	대치4동	한국인	20,965	365	483	909	1,863	1,646	1,892	1,782	1,837	1,750	2,580	1,879	1,260	864	619	574	370	172	84	19	8	9
2018	강남구	대치4동	외국인	300	8	3	1	1	25	56	60	45	27	16	17	35	5	1	-	-	-	-	-	-	-
2018	강남구	역삼1동	계	36,861	713	561	588	983	2,503	5,496	5,602	5,058	3,086	2,774	2,209	2,105	1,783	1,176	950	683	344	143	62	20	22
2018	강남구	역삼1동	한국인	35,865	707	551	580	969	2,395	5,229	5,397	4,923	3,020	2,714	2,161	2,076	1,760	1,167	946	681	342	143	62	20	22
2018	강남구	역삼1동	외국인	996	6	10	8	14	108	267	205	135	66	60	48	29	23	9	4	2	2	-	-	-	-
2018	강남구	역삼2동	계	36,822	1,347	1,842	2,606	2,778	2,162	2,440	2,507	3,256	3,879	4,680	2,787	1,765	1,417	1,132	1,000	626	340	156	59	26	17
2018	강남구	역삼2동	한국인	36,477	1,339	1,837	2,603	2,776	2,135	2,355	2,442	3,225	3,854	4,646	2,763	1,743	1,409	1,130	997	625	340	156	59	26	17
2018	강남구	역삼2동	외국인	345	8	5	3	2	27	85	65	31	25	34	24	22	8	2	3	1	-	-	-	-	-
2018	강남구	도곡1동	계	22,844	758	1,163	1,140	1,294	1,532	1,803	1,634	1,923	1,842	2,087	1,867	1,669	1,492	964	729	456	260	145	59	19	8
2018	강남구	도곡1동	한국인	22,675	757	1,159	1,136	1,290	1,518	1,773	1,602	1,906	1,831	2,075	1,851	1,659	1,486	960	726	456	259	145	59	19	8
2018	강남구	도곡1동	외국인	169	1	4	4	4	14	30	32	17	11	12	16	10	6	4	3	-	1	-	-	-	-
2018	강남구	도곡2동	계	34,704	1,095	1,850	2,264	2,698	2,353	1,970	1,780	2,337	2,930	3,840	3,067	2,322	2,004	1,522	1,170	715	418	218	102	34	15
2018	강남구	도곡2동	한국인	34,586	1,094	1,849	2,261	2,696	2,351	1,957	1,755	2,326	2,916	3,824	3,060	2,312	1,999	1,520	1,166	715	416	218	102	34	15
2018	강남구	도곡2동	외국인	118	1	1	3	2	2	13	25	11	14	16	7	10	5	2	4	-	2	-	-	-	-
2018	강남구	개포1동	계	7,800	160	267	324	407	520	512	401	460	494	624	653	708	735	574	421	268	141	62	41	18	10
2018	강남구	개포1동	한국인	7,771	160	267	324	405	516	508	400	458	491	616	652	707	733	574	421	268	141	62	41	18	9
2018	강남구	개포1동	외국인	29	-	-	-	2	4	4	1	2	3	8	1	1	2	-	-	-	-	-	-	-	1
2018	강남구	개포4동	계	18,920	609	646	794	1,070	1,385	1,408	1,475	1,575	1,409	1,852	1,630	1,580	1,370	797	600	353	198	98	51	15	5
2018	강남구	개포4동	한국인	18,773	602	638	791	1,069	1,379	1,398	1,447	1,557	1,402	1,838	1,619	1,563	1,359	793	599	353	198	97	51	15	5
2018	강남구	개포4동	외국인	147	7	8	3	1	6	10	28	18	7	14	11	17	11	4	1	-	-	1	-	-	-
2018	강남구	일원본동	계	24,781	858	1,501	1,805	1,822	1,501	1,272	1,399	1,863	2,132	2,681	2,059	1,712	1,678	1,020	590	370	240	193	66	14	5
2018	강남구	일원본동	한국인	24,750	858	1,499	1,802	1,821	1,501	1,269	1,391	1,860	2,129	2,679	2,057	1,709	1,677	1,020	590	370	240	193	66	14	5
2018	강남구	일원본동	외국인	31	-	2	3	1	-	3	8	3	3	2	2	3	1	-	-	-	-	-	-	-	-
2018	강남구	일원1동	계	17,136	432	511	576	855	1,144	1,436	1,257	1,323	1,124	1,288	1,376	1,479	1,453	1,010	788	510	320	155	80	15	4
2018	강남구	일원1동	한국인	16,940	427	506	573	855	1,133	1,410	1,232	1,312	1,107	1,270	1,354	1,452	1,438	1,002	785	510	320	155	80	15	4
2018	강남구	일원1동	외국인	196	5	5	3	-	11	26	25	11	17	18	22	27	15	8	3	-	-	-	-	-	-
2018	강남구	일원2동	계	16,593	541	552	722	990	978	948	1,130	1,404	1,292	1,527	1,290	1,249	1,289	1,003	775	473	228	142	41	14	5
2018	강남구	일원2동	한국인	16,527	539	552	722	987	972	924	1,119	1,394	1,291	1,524	1,289	1,248	1,285	1,003	775	473	228	142	41	14	5
2018	강남구	일원2동	외국인	66	2	-	-	3	6	24	11	10	1	3	1	1	4	-	-	-	-	-	-	-	-
2018	강남구	수서동	계	16,421	510	280	269	503	838	1,120	1,392	1,395	931	876	1,088	1,575	1,831	1,389	997	652	414	220	109	27	5
2018	강남구	수서동	한국인	16,336	508	280	269	501	828	1,105	1,376	1,381	925	874	1,085	1,565	1,828	1,387	997	652	414	220	109	27	5
2018	강남구	수서동	외국인	85	2	-	-	2	10	15	16	14	6	2	3	10	3	2	-	-	-	-	-	-	-
2018	강남구	세곡동	계	45,445	2,128	3,361	2,298	2,113	2,489	3,046	3,201	4,724	4,027	3,581	3,014	3,012	2,692	1,848	1,481	1,045	720	433	170	56	6
2018	강남구	세곡동	한국인	45,241	2,125	3,357	2,297	2,113	2,476	3,002	3,150	4,694	4,010	3,574	3,001	3,003	2,685	1,843	1,481	1,045	720	433	170	56	6
2018	강남구	세곡동	외국인	204	3	4	1	-	13	44	51	30	17	7	13	9	7	5	-	-	-	-	-	-	-
2018	강남구	압구정동	계	28,146	1,016	1,457	1,433	1,571	1,651	1,698	1,660	2,282	2,434	2,759	2,081	1,732	1,683	1,470	1,326	951	534	236	116	41	15
2018	강남구	압구정동	한국인	27,994	1,014	1,457	1,432	1,562	1,627	1,670	1,636	2,269	2,418	2,748	2,072	1,727	1,680	1,467	1,325	948	534	236	116	41	15
2018	강남구	압구정동	외국인	152	2	-	1	9	24	28	24	13	16	11	9	5	3	3	1	3	-	-	-	-	-
2018	강남구	청담동	계	30,185	1,116	1,359	1,190	1,531	2,002	2,308	2,375	2,799	2,528	2,758	2,348	2,146	1,873	1,352	1,088	685	388	184	106	29	20
2018	강남구	청담동	한국인	29,936	1,114	1,356	1,183	1,518	1,961	2,282	2,332	2,763	2,502	2,737	2,334	2,138	1,867	1,352	1,087	685	387	183	106	29	20
2018	강남구	청담동	외국인	249	2	3	7	13	41	26	43	36	26	21	14	8	6	-	1	-	1	1	-	-	-
2018	강남구	대치2동	계	40,163	697	1,367	2,736	4,171	3,235	2,556	1,838	1,897	2,876	5,014	4,061	3,129	2,406	1,634	1,185	665	374	189	86	28	19
2018	강남구	대치2동	한국인	39,991	696	1,366	2,736	4,171	3,213	2,537	1,810	1,871	2,860	5,005	4,049	3,106	2,400	1,630	1,182	663	374	189	86	28	19
2018	강남구	대치2동	외국인	172	1	1	-	-	22	19	28	26	16	9	12	23	6	4	3	2	-	-	-	-	-
2018	강남구	개포2동	계	13,855	310	483	698	1,119	1,155	865	698	794	885	1,360	1,429	1,203	1,056	756	474	267	161	83	36	15	8
2018	강남구	개포2동	한국인	13,829	310	483	698	1,118	1,154	865	693	791	880	1,356	1,425	1,202	1,055	756	474	266	161	83	36	15	8
2018	강남구	개포2동	외국인	26	-	-	-	1	1	-	5	3	5	4	4	1	1	-	-	1	-	-	-	-	-
2018	송파구	소계	계	673,507	25,575	28,591	28,893	34,622	43,001	52,917	54,859	61,250	52,518	58,778	52,200	53,114	45,825	30,618	21,596	14,288	8,237	4,191	1,685	501	248
2018	송파구	소계	한국인	666,635	25,346	28,423	28,815	34,509	42,666	52,188	53,931	60,495	51,965	58,000	51,313	52,264	45,509	30,523	21,568	14,270	8,229	4,187	1,685	501	248
2018	송파구	소계	외국인	6,872	229	168	78	113	335	729	928	755	553	778	887	850	316	95	28	18	8	4	-	-	-
2018	송파구	풍납1동	계	16,380	506	429	486	650	978	1,077	1,268	1,308	1,091	1,418	1,428	1,634	1,470	945	707	529	277	124	32	16	7
2018	송파구	풍납1동	한국인	15,440	466	405	476	642	958	1,026	1,186	1,220	1,031	1,296	1,250	1,455	1,409	932	707	526	276	124	32	16	7
2018	송파구	풍납1동	외국인	940	40	24	10	8	20	51	82	88	60	122	178	179	61	13	-	3	1	-	-	-	-
2018	송파구	풍납2동	계	25,149	949	1,132	1,011	1,194	1,681	2,141	2,052	2,273	2,021	2,091	1,847	1,848	1,818	1,135	836	562	300	174	61	16	7
2018	송파구	풍납2동	한국인	24,939	943	1,124	1,007	1,187	1,665	2,104	2,021	2,248	2,001	2,076	1,828	1,834	1,812	1,133	836	562	300	174	61	16	7
2018	송파구	풍납2동	외국인	210	6	8	4	7	16	37	31	25	20	15	19	14	6	2	-	-	-	-	-	-	-
2018	송파구	거여1동	계	13,339	310	446	525	721	929	962	827	880	966	1,243	1,199	1,265	1,044	716	587	381	193	100	31	11	3
2018	송파구	거여1동	한국인	13,232	308	443	523	720	926	957	815	871	952	1,229	1,180	1,245	1,042	715	587	381	193	100	31	11	3
2018	송파구	거여1동	외국인	107	2	3	2	1	3	5	12	9	14	14	19	20	2	1	-	-	-	-	-	-	-
2018	송파구	거여2동	계	17,299	551	617	704	920	963	991	1,053	1,383	1,257	1,757	1,467	1,476	1,291	958	799	560	303	154	65	15	15
2018	송파구	거여2동	한국인	17,222	551	616	704	919	959	985	1,045	1,377	1,251	1,739	1,451	1,469	1,287	958	799	560	303	154	65	15	15
2018	송파구	거여2동	외국인	77	-	1	-	1	4	6	8	6	6	18	16	7	4	-	-	-	-	-	-	-	-
2018	송파구	마천1동	계	21,344	502	859	834	995	1,373	1,319	1,104	1,552	1,445	1,926	1,910	1,946	1,777	1,262	1,012	800	442	183	65	20	18
2018	송파구	마천1동	한국인	21,141	498	853	833	994	1,368	1,305	1,077	1,525	1,424	1,897	1,882	1,924	1,767	1,258	1,009	799	442	183	65	20	18
2018	송파구	마천1동	외국인	203	4	6	1	1	5	14	27	27	21	29	28	22	10	4	3	1	-	-	-	-	-
2018	송파구	마천2동	계	20,684	490	643	672	1,009	1,333	1,315	1,197	1,371	1,417	1,796	1,890	2,178	1,737	1,217	945	743	419	179	68	39	26
2018	송파구	마천2동	한국인	20,488	486	639	668	1,008	1,329	1,297	1,174	1,360	1,405	1,750	1,863	2,152	1,726	1,215	944	742	418	179	68	39	26
2018	송파구	마천2동	외국인	196	4	4	4	1	4	18	23	11	12	46	27	26	11	2	1	1	1	-	-	-	-
2018	송파구	방이1동	계	16,631	528	661	795	1,128	1,239	1,359	1,109	1,242	1,253	1,604	1,467	1,328	1,038	725	456	318	199	121	39	14	8
2018	송파구	방이1동	한국인	16,506	526	660	793	1,128	1,229	1,338	1,089	1,221	1,243	1,587	1,459	1,325	1,034	724	453	317	199	120	39	14	8
2018	송파구	방이1동	외국인	125	2	1	2	-	10	21	20	21	10	17	8	3	4	1	3	1	-	1	-	-	-
2018	송파구	방이2동	계	25,801	860	606	592	960	1,637	2,903	2,969	2,713	1,803	2,007	1,838	2,159	1,750	1,168	847	515	286	123	50	14	1
2018	송파구	방이2동	한국인	25,333	848	596	584	954	1,612	2,833	2,884	2,671	1,759	1,955	1,792	2,110	1,737	1,164	846	515	285	123	50	14	1
2018	송파구	방이2동	외국인	468	12	10	8	6	25	70	85	42	44	52	46	49	13	4	1	-	1	-	-	-	-
2018	송파구	오륜동	계	19,244	407	1,006	1,450	1,661	1,336	1,095	812	1,093	1,477	2,157	1,704	1,489	1,294	969	557	314	211	138	63	11	-
2018	송파구	오륜동	한국인	19,228	407	1,005	1,450	1,661	1,330	1,094	811	1,091	1,477	2,156	1,703	1,488	1,293	968	557	314	211	138	63	11	-
2018	송파구	오륜동	외국인	16	-	1	-	-	6	1	1	2	-	1	1	1	1	1	-	-	-	-	-	-	-
2018	송파구	오금동	계	41,014	1,722	1,399	1,440	2,331	3,006	3,058	2,829	3,236	2,706	3,475	3,598	3,725	3,129	2,027	1,343	897	575	324	143	42	9
2018	송파구	오금동	한국인	40,749	1,719	1,398	1,440	2,294	2,965	3,038	2,806	3,211	2,683	3,451	3,571	3,704	3,122	2,022	1,339	894	574	324	143	42	9
2018	송파구	오금동	외국인	265	3	1	-	37	41	20	23	25	23	24	27	21	7	5	4	3	1	-	-	-	-
2018	송파구	송파1동	계	26,401	916	692	675	992	1,703	3,048	3,151	2,755	1,839	1,870	1,891	2,058	1,743	1,215	796	561	295	129	50	12	10
2018	송파구	송파1동	한국인	25,941	903	687	668	986	1,679	3,002	3,090	2,716	1,801	1,819	1,825	1,991	1,715	1,209	794	560	295	129	50	12	10
2018	송파구	송파1동	외국인	460	13	5	7	6	24	46	61	39	38	51	66	67	28	6	2	1	-	-	-	-	-
2018	송파구	송파2동	계	21,210	792	933	913	1,305	1,543	1,570	1,440	1,731	1,517	1,762	1,728	1,850	1,571	1,041	654	377	256	138	62	17	10
2018	송파구	송파2동	한국인	21,014	786	929	910	1,303	1,539	1,560	1,411	1,708	1,500	1,745	1,694	1,817	1,562	1,036	654	377	256	138	62	17	10
2018	송파구	송파2동	외국인	196	6	4	3	2	4	10	29	23	17	17	34	33	9	5	-	-	-	-	-	-	-
2018	송파구	석촌동	계	34,760	1,151	932	1,013	1,317	2,073	3,656	3,953	3,642	2,627	2,775	2,520	2,788	2,301	1,487	1,123	747	399	170	60	19	7
2018	송파구	석촌동	한국인	33,992	1,126	904	1,002	1,305	2,049	3,595	3,857	3,561	2,563	2,681	2,419	2,681	2,253	1,477	1,119	747	397	170	60	19	7
2018	송파구	석촌동	외국인	768	25	28	11	12	24	61	96	81	64	94	101	107	48	10	4	-	2	-	-	-	-
2018	송파구	삼전동	계	33,440	1,062	1,004	996	1,423	2,107	3,285	3,746	3,745	2,807	2,756	2,378	2,531	2,079	1,359	950	608	343	152	83	16	10
2018	송파구	삼전동	한국인	33,014	1,042	992	991	1,416	2,087	3,215	3,664	3,692	2,782	2,726	2,334	2,492	2,065	1,354	950	608	343	152	83	16	10
2018	송파구	삼전동	외국인	426	20	12	5	7	20	70	82	53	25	30	44	39	14	5	-	-	-	-	-	-	-
2018	송파구	가락본동	계	28,353	1,045	807	916	1,354	2,024	2,475	2,657	2,465	1,831	2,432	2,440	2,676	2,034	1,216	834	552	338	172	62	19	4
2018	송파구	가락본동	한국인	27,997	1,025	800	913	1,352	2,012	2,452	2,625	2,430	1,795	2,386	2,379	2,625	2,016	1,211	832	551	337	171	62	19	4
2018	송파구	가락본동	외국인	356	20	7	3	2	12	23	32	35	36	46	61	51	18	5	2	1	1	1	-	-	-
2018	송파구	가락1동	계	1,115	38	54	50	64	76	64	65	89	89	106	104	98	88	48	29	28	11	7	3	1	3
2018	송파구	가락1동	한국인	1,104	38	54	50	64	76	64	64	88	87	103	104	98	87	48	28	27	11	6	3	1	3
2018	송파구	가락1동	외국인	11	-	-	-	-	-	-	1	1	2	3	-	-	1	-	1	1	-	1	-	-	-
2018	송파구	가락2동	계	34,455	1,271	1,641	1,884	2,095	2,325	2,644	2,417	2,822	2,714	3,193	2,824	2,756	2,292	1,409	903	584	361	209	82	20	9
2018	송파구	가락2동	한국인	34,243	1,267	1,632	1,883	2,094	2,319	2,610	2,398	2,797	2,700	3,167	2,797	2,730	2,277	1,404	903	584	361	209	82	20	9
2018	송파구	가락2동	외국인	212	4	9	1	1	6	34	19	25	14	26	27	26	15	5	-	-	-	-	-	-	-
2018	송파구	문정1동	계	21,731	772	708	687	1,050	1,518	2,085	1,964	1,866	1,380	1,721	1,717	2,078	1,636	1,022	670	407	261	119	43	18	9
2018	송파구	문정1동	한국인	21,512	765	701	685	1,047	1,499	2,051	1,936	1,850	1,360	1,703	1,690	2,052	1,631	1,019	670	405	260	118	43	18	9
2018	송파구	문정1동	외국인	219	7	7	2	3	19	34	28	16	20	18	27	26	5	3	-	2	1	1	-	-	-
2018	송파구	문정2동	계	30,140	949	824	752	1,024	1,878	3,659	4,340	3,684	2,232	2,032	1,790	1,811	1,801	1,258	839	605	356	208	78	12	8
2018	송파구	문정2동	한국인	30,003	948	822	751	1,021	1,867	3,634	4,297	3,664	2,224	2,024	1,781	1,809	1,798	1,257	839	605	356	208	78	12	8
2018	송파구	문정2동	외국인	137	1	2	1	3	11	25	43	20	8	8	9	2	3	1	-	-	-	-	-	-	-
2018	송파구	장지동	계	34,892	1,570	1,434	1,539	1,927	2,422	2,497	2,603	3,069	2,625	2,930	2,918	2,905	2,396	1,508	1,052	688	415	251	112	25	6
2018	송파구	장지동	한국인	34,681	1,565	1,432	1,539	1,926	2,416	2,449	2,564	3,042	2,611	2,902	2,899	2,894	2,387	1,507	1,052	687	415	251	112	25	6
2018	송파구	장지동	외국인	211	5	2	-	1	6	48	39	27	14	28	19	11	9	1	-	1	-	-	-	-	-
2018	송파구	위례동	계	28,835	2,476	2,622	1,918	1,477	1,498	1,434	2,202	3,459	2,986	2,448	1,786	1,490	1,188	727	528	266	173	96	41	20	-
2018	송파구	위례동	한국인	28,780	2,475	2,620	1,917	1,477	1,495	1,424	2,193	3,447	2,981	2,442	1,783	1,489	1,188	725	528	266	173	96	41	20	-
2018	송파구	위례동	외국인	55	1	2	1	-	3	10	9	12	5	6	3	1	-	2	-	-	-	-	-	-	-
2018	송파구	잠실본동	계	29,756	831	784	838	1,299	1,911	3,143	3,327	3,097	2,313	2,534	2,149	2,273	1,947	1,261	910	580	334	139	52	21	13
2018	송파구	잠실본동	한국인	29,123	814	775	834	1,291	1,888	3,076	3,244	3,039	2,266	2,466	2,059	2,164	1,914	1,250	905	579	334	139	52	21	13
2018	송파구	잠실본동	외국인	633	17	9	4	8	23	67	83	58	47	68	90	109	33	11	5	1	-	-	-	-	-
2018	송파구	잠실4동	계	30,089	1,722	2,221	1,527	1,267	1,464	1,651	2,159	3,274	2,835	2,404	2,012	2,072	2,012	1,381	898	587	318	158	87	24	16
2018	송파구	잠실4동	한국인	29,990	1,717	2,218	1,526	1,267	1,455	1,638	2,140	3,257	2,825	2,400	2,005	2,065	2,008	1,381	898	587	318	158	87	24	16
2018	송파구	잠실4동	외국인	99	5	3	1	-	9	13	19	17	10	4	7	7	4	-	-	-	-	-	-	-	-
2018	송파구	잠실6동	계	17,461	710	744	809	933	1,099	1,222	1,264	1,420	1,213	1,460	1,361	1,460	1,395	873	579	409	276	143	66	16	9
2018	송파구	잠실6동	한국인	17,314	692	733	804	933	1,091	1,207	1,231	1,392	1,202	1,453	1,357	1,456	1,394	873	579	407	276	143	66	16	9
2018	송파구	잠실6동	외국인	147	18	11	5	-	8	15	33	28	11	7	4	4	1	-	-	2	-	-	-	-	-
2018	송파구	잠실7동	계	10,369	311	371	492	707	725	636	517	674	633	944	892	762	791	646	503	337	232	133	43	18	2
2018	송파구	잠실7동	한국인	10,355	311	370	492	707	725	634	516	673	628	944	891	762	790	645	502	337	232	133	43	18	2
2018	송파구	잠실7동	외국인	14	-	1	-	-	-	2	1	1	5	-	1	-	1	1	1	-	-	-	-	-	-
2018	송파구	잠실2동	계	37,069	1,583	2,970	3,416	2,711	1,861	1,508	1,640	3,328	4,417	4,638	2,583	1,803	1,550	1,139	852	577	263	124	54	23	29
